docId,title,content,source,url,publishedAt,year,collectedAt,accessibilityTarget,category,priority,isDisabilityRelated,sourceType,appRelevanceScore,appUseCase,targetKeywordGroup
REAL-0573,"장문원, 장애예술인 창작물 판로지원행사 ‘모두예술상점’ 18~27일 개최","【에이블뉴스 이슬기 기자】한국장애인문화예술원(이하 장문원)이 는 18일부터 27일까지 모두미술공간(서울역 서울스퀘어 별관 5층)에서 장애예술인의 창작물을 소개하고 작품 구매와 대여, 전시 협력으로 이어질 수 있는 판로지원행사 ‘모두예술상점’을 개최한다.‘모두예술상점’은 장애예술인의 창작물을 전시장 안에서 감상하는 데 그치지 않고 기관과 시민의 일상으로 연결하기 위해 마련한 상점형 전시 행사다.회화, 일러스트, 공예 등 다양한 창작물을 한 자리에서 만날 수 있으며, 관람객은 작품을 가까이 살펴보고 구매 가능한 창작물 정보를 확인할 수",에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231395,2026-06-11,2026,2026-06-14T02:17:32+09:00,ALL,일반뉴스,LOW,TRUE,RSS,51,NEWS_REFERENCE,GENERAL
REAL-0574,'제18회 서울특별시 발달장애인 자기권리주장대회' 7월 9일 개최,"【에이블뉴스 이슬기 기자】서울지적장애인자립지원센터(이하 센터)가 오는 7월 9일 여의도 이룸센터에서 2026년도 ‘제18회 서울특별시 발달장애인 자기권리주장대회’를 개최한다. 이번 대회는 누리홀에서 학생부(오전 10시), 일반부(오후 1시)로 나누어 진행된다.센터는 13세 이상의 서울시 거주 발달장애인을 대상으로 신청을 받았으며, 학생부 11명과 일반부 29명으로 총 40명이 다양한 발표 주제로 지원했다.대회 방식은 ‘권리’와 관련된 자유주제로 제한된 발표시간 3분 내에 원고 내용을 발표하고 2분간의 심사위원 질의응답으로 진행된다.",에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231394,2026-06-11,2026,2026-06-14T02:17:32+09:00,ALL,지원사업/모집,HIGH,TRUE,RSS,98,IMPORTANT_ALERT,GENERAL
REAL-0575,"한국장총, 제주·대전 '업스쿨 찾아가는 교육' 참가자 모집",【에이블뉴스 이슬기 기자】한국장애인단체총연맹(이하 한국장총)은 지역 장애인단체 실무자들의 전문성 강화와 업무 역량 제고를 위해 '2026 장애인단체 역량강화교육 업스쿨(UpSchool) 찾아가는 교육'을 오는 7월 제주와 대전에서 각각 개최한다고 11일 밝혔다.이번 교육은 수도권 중심의 교육 참여가 어려웠던 지역 장애인단체 실무자들에게 실질적인 성장의 기회를 제공하고자 마련되었다.상세 일정으로는 먼저 7월 8일 제주혼디누림터에서 ▲AI 활용 실습 ▲재무회계 실무 ▲노무관리 교육이 진행된다. 이어 7월 31일 대전사회서비스원에서 ▲사,에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231393,2026-06-11,2026,2026-06-14T02:17:32+09:00,ALL,지원사업/모집,HIGH,TRUE,RSS,55,IMPORTANT_ALERT,GENERAL
REAL-0576,"무빙트립, 바다가는 달 ‘무장애 해양관광 프로그램’ 성료",【에이블뉴스 백민 기자】 무장애 여행 전문 여행사 무빙트립은 한국관광공사 경인지사와 함께 추진한 바다가는 달 연계 무장애 해양관광 프로그램 ‘서해 바다에서 우리 모두 함께 海(해)’를 성황리에 마무리했다고 11일 밝혔다.이번 프로그램은 바다가는 달과 연계해 평소 관광 참여에 어려움을 겪는 장애인을 대상으로 경인지역 해양관광지의 매력을 체험할 수 있는 무장애 관광 프로그램으로 기획됐으며 장애인의 관광향유권 확대와 누구나 제약 없이 여행할 수 있는 관광환경 조성을 위해 운영됐다.프로그램은 지난 5월 14일부터 6월 6일까지 총 6회에,에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231392,2026-06-11,2026,2026-06-14T02:17:32+09:00,ALL,일반뉴스,LOW,TRUE,RSS,47,NEWS_REFERENCE,GENERAL
REAL-0577,‘오랫동안 상당한 제약’의 벽 넘어 임시 장애인 제도 논의할 때,"【에이블뉴스 김경식 칼럼니스트】교통사고로 척수손상을 입어 휠체어를 사용하게 된 사람이 있다. 의사는 최소 8개월 이상의 재활치료를 예상한다. 출근은 불가능해졌고, 대중교통 이용도 쉽지 않다. 계단 앞에서는 이동이 멈추고, 일상생활 대부분을 가족의 도움에 의존해야 한다.뇌졸중으로 편마비가 발생한 사람도 있다. 혼자 식사하는 것조차 쉽지 않고 화장실 이용에도 도움이 필요하다. 재활치료를 받고 있지만 회복 여부는 아직 누구도 장담할 수 없다.또 다른 사람은 암 치료 과정에서 근육이 급격히 감소해 계단을 오르지 못하고 장거리 이동이 어려워",에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231324,2026-06-10,2026,2026-06-14T02:17:32+09:00,PHYSICAL_IMPAIRED,이동/교통,LOW,TRUE,RSS,77,NOT_RECOMMENDED,GENERAL
REAL-0578,"장애인부모연대 인천시청 앞 오체투지, “내 자녀가 안심하고 살아가길”","【에이블뉴스 이슬기 기자】""부모가 없어도 내 자녀가 안심하고 살아갈 수 있는 인천시를 만들어내라!“전국장애인부모연대 인천지부(이하 인천장애인부모연대)가 10일 새로운 민선 9기 인천시의 출범을 앞두고 인천시청 앞에서 발달장애인의 생존권 확보와 실효성 있는 정책 수립을 촉구하는 '지방정부 오체투지 결의대회'를 눈물과 결의 속에 개최했다.이날 결의대회에 참가한 인천장애인부모연대 회원 수십여 명은 뜨겁고 거친 땅 위에 무릎을 꿇고 이마를 찧으며 나아가는 '오체투지' 투쟁을 전개했다.이번 투쟁은 화려한 선거 공약 뒤에 가려진 발달장애 가정",에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231381,2026-06-10,2026,2026-06-14T02:17:32+09:00,ALL,일반뉴스,LOW,TRUE,RSS,43,POLICY_REFERENCE,GENERAL
REAL-0579,장애인이 최저임금을 보장받고 안전하게 일하기 위한 3가지 법을 제안했어요.,"어떤 내용일까요? 1. 이정헌 국회의원이 장애인의 최저임금*을 보장하고 안전을 지키기 위한 3가지 법을 제안했어요.2. 장애인도 최저임금을 보장받고, 고용노동부*에서 장애인을 뽑은 회사를 지원해요.3. 사람이 많이 모이는 곳에서 장애인이 대피 방법을 확실하게 알 수 있도록 해요.* 최저임금: 일하는 사람을 보호하기 위해 나라에서 정한 가장 적은 월급 기준이에요.* 고용노동부: 사람들이 일자리를 찾고 안전하게 일할 수 있도록 돕는 정부 기관이에요. 장애인도 최저임금을 보장받아야 해요장애인은 똑같이 일을 해도 다른 사람보다 월급을 적게",에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231379,2026-06-10,2026,2026-06-14T02:17:32+09:00,ALL,재난/안전,URGENT,TRUE,RSS,100,URGENT_ALERT,GENERAL
REAL-0580,[COSP19]⑥ 장애인 배제는 불완전 민주주의… ‘동등한 시민권’이 답,"[COSP19]⑥ 장애인 배제는 불완전 민주주의… ‘동등한 시민권’이 답 [더인디고] 장애인의 정치적 참여와 시민권 보장이 민주주의의 핵심 과제라는 목소리가 강하게 제기됐다. 한국장애포럼(KDF)은 11일(현지시간) 유엔본부에서 ‘장애와 민주주의: CRPD 20년, 서류상 권리에서 실질적 권리로’를 주제로 부대행사를 개최했다. 지난 9일 탈시설 국제연대 이어 두번 째다. 이번 행사는 대한민국 유엔대표부, 유엔 장애인권리위원회, 개발협력연대 SDGs10(장애) 분과, 아세안장애포럼(ADF), 라플릭(RAPLIQ), 발리더티재단(Validity Foundation), 티씨아이(TCI-Global), 한국국제협력단(KOICA) 등이 공동으로 참여해 마련됐다. CRPD 채택 20주년을 […] The post [COSP19]⑥ 장애인 배제는 불완전 민주주의… ‘동등한 시민권’이 답 first appeared on 더인디고 .",더인디고,https://theindigo.co.kr/archives/68431,2026-06-12,2026,2026-06-14T02:17:34+09:00,ALL,권리/차별,LOW,TRUE,RSS,66,NOT_RECOMMENDED,GENERAL
REAL-0581,장애인 고용 인식 개선 이끈다… 제35회 콘텐츠 공모전 시상식 개최,"장애인 고용 인식 개선 이끈다… 제35회 콘텐츠 공모전 시상식 개최 [더인디고 기자] 장애인 고용에 대한 긍정적인 인식을 확산하고 공감대를 나누는 자리가 마련됐다. 한국장애인고용공단(이하 공단)은 12일 ‘제35회 장애인고용 콘텐츠 공모전’ 시상식을 개최했다. 올해로 35회째를 맞은 이번 공모전은 장애인 고용 필요성에 대한 사회적 공감대를 형성하기 위해 매년 열리고 있다. 올해는 포스터 디자인, 영상(숏폼), 스토리텔링(에세이) 등 총 3개 분야에서 작품을 공모했다. 전국 각지에서 총 470점의 작품이 접수됐으며, 이 […] The post 장애인 고용 인식 개선 이끈다… 제35회 콘텐츠 공모전 시상식 개최 first appeared on 더인디고 .",더인디고,https://theindigo.co.kr/archives/68430,2026-06-12,2026,2026-06-14T02:17:34+09:00,ALL,지원사업/모집,HIGH,TRUE,RSS,90,IMPORTANT_ALERT,GENERAL
REAL-0582,[박관찬의 기자노트]장애를 밝힐까 말까,"[박관찬의 기자노트]장애를 밝힐까 말까 [더인디고=박관찬 기자] 생활하면서 집에만 있는 경우가 아니라면 ‘이동’은 필수적인 요소다. 목적지까지 이동하기 위해 도보로 갈지, 대중교통을 이용할지는 시간이나 장소 등 환경적 요인에 따라 결정하게 된다. 출퇴근길은 웬만하면 지하철을 이용한다. 서울에서 수원까지는 지하철 1호선을 타면 환승 없이 한번에 갈 수 있기 때문에 비교적 편안하게 갈 수 있다. 다만, 퇴근길에는 지하철을 탈 때 1호선이 수원으로 가는 건지 […] The post [박관찬의 기자노트]장애를 밝힐까 말까 first appeared on 더인디고 .",더인디고,https://theindigo.co.kr/archives/68424,2026-06-12,2026,2026-06-14T02:17:34+09:00,ALL,이동/교통,LOW,TRUE,RSS,76,INFO_CARD,GENERAL
REAL-0583,"[COSP19]⑤ 유엔서 만난 국회와 장애계, CRPD·권리보장법 후속 논의","[COSP19]⑤ 유엔서 만난 국회와 장애계, CRPD·권리보장법 후속 논의 [더인디고] 미국 뉴욕에서 열린 제19차 유엔 장애인권리협약 당사국회의(COSP19)에 참석한 대한민국 국회 대표단이 현지에서 장애계와 만나 협약 이행과 향후 입법 과제에 대한 의견을 나눴다. 10일(현지시간) 유엔본부 내 ‘대표단 라운지(Delegates’ Lounge)’에서는 김예지 의원(국민의힘), 서미화 의원(더불어민주당), 최보윤 의원(국민의힘) 등 국회 대표단과 국내 장애인단체 관계자들이 참석한 간담회가 열렸다. 이날 간담회에는 한국장애포럼(KDF), 한국장애인재활협회, 한국장애인단체총연맹, 장애우권익문제연구소, 엔젤스헤이븐 등 ‘개발협력연대(DAK) SDG10 장애분과’ […] The post [COSP19]⑤ 유엔서 만난 국회와 장애계, CRPD·권리보장법 후속 논의 first appeared on 더인디고 .",더인디고,https://theindigo.co.kr/archives/68418,2026-06-11,2026,2026-06-14T02:17:34+09:00,ALL,권리/차별,MEDIUM,TRUE,RSS,78,RESEARCH_REFERENCE,GENERAL
REAL-0584,"[COSP19]④ 아태 장애계, ‘탈시설 권리 보장’ 공동 대응 선언","[COSP19]④ 아태 장애계, ‘탈시설 권리 보장’ 공동 대응 선언 [더인디고] 유엔 장애인권리협약(CRPD) 채택 20주년을 맞아 아시아·태평양 지역 장애계가 ‘탈시설’을 지역 차원의 핵심 인권 의제로 제시하며 공동 대응에 나섰다. 지난 6월 9일(현지시간) 미국 뉴욕 유엔본부에서 한국장애포럼(KDF) 주관으로 ‘아시아·태평양 지역의 탈시설화 맥락화: 성찰적 평가부터 권리 중심 접근법 및 지역적 책무까지’를 주제로 한 사이드이벤트(부대행사)가 열렸다. 이번 행사는 아시아·태평양 탈시설연대(AP-DI), 국제탈시설연대(GC-DI), 한국장애포럼(KDF), 발러더티재단(Validity Foundation), 아세안장애포럼(ADF), TCI-글로벌, 카트만두자립생활센터(CIL-Kathmandu) 등이 […] The post [COSP19]④ 아태 장애계, ‘탈시설 권리 보장’ 공동 대응 선언 first appeared on 더인디고 .",더인디고,https://theindigo.co.kr/archives/68413,2026-06-11,2026,2026-06-14T02:17:34+09:00,ALL,권리/차별,LOW,TRUE,RSS,78,POLICY_REFERENCE,GENERAL
REAL-0585,"장문원, 장애예술인 창작물 판로 확대 돕는 ‘모두예술상점’ 운영","장문원, 장애예술인 창작물 판로 확대 돕는 ‘모두예술상점’ 운영 [더인디고 기자] 장애예술인의 창작물이 전시장을 넘어 시민의 일상과 공공기관의 구매로 이어지는 특별한 상점이 문을 연다. 한국장애인문화예술원(이하 장문원)은 장애예술인 창작물의 유통과 판로 확대를 돕는 기획 행사 ‘모두예술상점’을 오는 18일부터 27일까지 모두미술공간에서 개최한다고 밝혔다. 이번 행사는 단순히 작품을 감상하는 것을 넘어, 실제 구매와 대여, 나아가 기관 간 전시 협력으로 연계하기 위해 기획된 상점형 전시다. 전시장에는 회화, 일러스트, […] The post 장문원, 장애예술인 창작물 판로 확대 돕는 ‘모두예술상점’ 운영 first appeared on 더인디고 .",더인디고,https://theindigo.co.kr/archives/68404,2026-06-11,2026,2026-06-14T02:17:34+09:00,ALL,일반뉴스,LOW,TRUE,RSS,43,NEWS_REFERENCE,GENERAL
REAL-0586,"“지역 실무자 역량 키운다”… 한국장총, 제주·대전 업스쿨 참가자 모집","“지역 실무자 역량 키운다”… 한국장총, 제주·대전 업스쿨 참가자 모집 [더인디고 기자] 지리적 한계로 교육 참여가 어려웠던 비수도권 장애인단체 실무자들을 위해 현장 맞춤형 교육이 찾아간다. 한국장애인단체총연맹(이하 한국장총)은 지역 실무자의 업무 역량 강화를 돕는 ‘2026 장애인단체 역량강화교육 업스쿨(UpSchool) 찾아가는 교육’을 오는 7월 제주와 대전에서 각각 개최한다고 밝혔다. 한국장총은 사전 지역 수요조사를 거쳐 실무자들이 가장 필요로 하는 과목들을 편성했다. 최근 업무 활용도가 높은 생성형 인공지능(AI) 실습을 필두로 […] The post “지역 실무자 역량 키운다”… 한국장총, 제주·대전 업스쿨 참가자 모집 first appeared on 더인디고 .",더인디고,https://theindigo.co.kr/archives/68408,2026-06-11,2026,2026-06-14T02:17:34+09:00,ALL,지원사업/모집,HIGH,TRUE,RSS,55,IMPORTANT_ALERT,GENERAL
REAL-0587,"개발원, 맞춤형 폭염 대응 요령 담은 카드뉴스 발행","개발원, 맞춤형 폭염 대응 요령 담은 카드뉴스 발행 [더인디고 기자] 폭염은 누구에게나 위협적이지만, 개인의 신체적·정신적 조건에 따라 피하는 방법과 필요한 정보는 제각각이다. 이러한 점을 고려해 장애 특성에 맞춘 재난 가이드가 나와 눈길을 끈다. 한국장애인개발원(이하 개발원)은 다가오는 여름철 폭염에 대비해 ‘장애인 재난안전가이드 카드뉴스 2026년 1호’를 10일 발행했다고 밝혔다. 이번 카드뉴스는 기존 ‘장애유형별 재난안전가이드’를 바탕으로 제작됐다. 기획 단계부터 장애인 당사자와 현장 전문가의 검토를 거쳤으며, 쉬운 […] The post 개발원, 맞춤형 폭염 대응 요령 담은 카드뉴스 발행 first appeared on 더인디고 .",더인디고,https://theindigo.co.kr/archives/68395,2026-06-10,2026,2026-06-14T02:17:34+09:00,ALL,재난/안전,URGENT,TRUE,RSS,55,URGENT_ALERT,SAFETY_ACTION
REAL-0588,"[COSP19]③ 유엔서 던진 질문… AI는 새 권리인가, 새 장벽인가","[COSP19]③ 유엔서 던진 질문… AI는 새 권리인가, 새 장벽인가 [더인디고] 인공지능(AI)이 장애인의 교육과 노동, 자립생활 등을 확대하는 새로운 권리실현의 수단으로 주목받고 있지만, 장애인이 배제된 채 개발할 경우 기존 차별을 대규모로 재생산할 수 있다는 경고가 유엔에서 나왔다. 뉴욕 현지시간 8일, 한국장애인재활협회(RI Korea)가 ‘유엔 장애인권리협약(CRPD)’ 채택 20주년을 맞아 주최한 ‘사이드이벤트(부대행사)’에서 국제기구, 학계, 장애계 관계자들은 “AI 시대 장애인권의 핵심은 기술이 아니라 거버넌스와 참여”라고 입을 모았다. 이날 토론은 […] The post [COSP19]③ 유엔서 던진 질문… AI는 새 권리인가, 새 장벽인가 first appeared on 더인디고 .",더인디고,https://theindigo.co.kr/archives/68377,2026-06-10,2026,2026-06-14T02:17:34+09:00,ALL,권리/차별,MEDIUM,TRUE,RSS,55,POLICY_REFERENCE,GENERAL
REAL-0589,"순천시, 「2026 순천만장애인인권영화제」 개최","장애인신문·웰페어뉴스=김종윤 기자 |순천시는 오는 17일과 18일 양일간 오후 1시부터 6시까지 순천시문화건강센터 3층 다목적홀에서 「2026 순천만장애인인권영화제」를 개최한다고 밝혔다이번 영화제는 순천시장애인가족지원센터가 추진하는 ‘찾아가는 장애인식개선 교육지원 사업’의 일환으로, 장애 인권에 대한 시민들의 이해와 공감을 높이고 지역사회 내 장애인식개선 문화를 확산하기 위해 기획됐다.영화제 첫날인 6월 17일에는 영화 ‘나는 보리’와 ‘학교 가는 길’이 상영되며, 18일에는 ‘지구에 온 첼리스트’, ‘몽고반점’, ‘마루와 내 친구",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207560,2026-06-12,2026,2026-06-14T02:17:35+09:00,ALL,일반뉴스,MEDIUM,TRUE,RSS,47,NEWS_REFERENCE,GENERAL
REAL-0590,"[기획] 노인학대예방의 날, 침묵 속에 가려진 고령 장애인의 위험","매년 6월 15일은 노인학대예방의 날이다.고령사회로 접어든 우리나라에서 노인 인권 보호의 중요성은 점점 커지고 있지만, 여전히 많은 노인이 가정과 시설, 지역사회 안에서 학대 위험에 노출돼 있다. 특히 장애를 가진 노인의 경우 노인학대 문제에서 더욱 취약한 위치에 놓여 있다는 지적이 나온다. 전문가들은 고령 장애인이 노인과 장애인이라는 이중의 취약성을 동시에 안고 있는 만큼 보다 세심한 보호 체계가 필요하다고 강조한다.증가하는 노인학대, 드러나지 않는 피해노인학대는 신체적 폭력뿐 아니라 언어폭력, 정서적 학대, 경제적 착취, 방임,",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207563,2026-06-12,2026,2026-06-14T02:17:35+09:00,ALL,권리/차별,URGENT,TRUE,RSS,85,URGENT_ALERT,GENERAL
REAL-0591,"[복지TV 단독] ""이동은 권리다""…서울역에서 다시 묻는 장애인 철도 이동권","여름 휴가철을 앞두고 서울역은 전국 각지로 향하는 여행객들로 붐비고 있다. 많은 사람들에게 기차 여행은 설렘과 자유를 의미하지만, 장애인과 이동약자에게 철도 이용은 여전히 여러 장벽을 넘어야 하는 과정이다. 승차권 예매부터 역사 내 이동, 승강장 접근, 열차 승하차에 이르기까지 곳곳에서 도움을 요청해야 하는 현실은 장애인 이동권이 아직 완전한 권리로 보장되지 못하고 있음을 보여준다.지난 11일 서울역에서는 장애인 단체와 한국철도공사 관계자들이 함께 철도 이용 환경을 점검하는 현장 간담회가 열렸다. 이날 참석자들은 역사 시설과 승하차",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207562,2026-06-12,2026,2026-06-14T02:17:35+09:00,ALL,이동/교통,LOW,TRUE,RSS,88,POLICY_REFERENCE,GENERAL
REAL-0592,"대한장애인체육회 이천선수촌, 장애인 선수단과 함께 재난대응 교육훈련 실시","대한장애인체육회(회장 정진완) 이천선수촌은 6월 11일(목) 직원과 입촌선수단이 함께 참여하는 「2026년 상반기 재난대응훈련」을 실시했다고 밝혔다.이번 훈련은 지진으로 인해 화재가 발생한 상황을 가정하여 진행됐으며, 선수촌 직원과 입촌선수단 114명, 이천소방서 관고119안전센터가 함께 참여했다.이천선수촌은 훈련에 앞서 직원과 선수단 유도자·조력자를 대상으로 재난 발생 시 개인 임무 및 행동요령과 대피 방법 등에 대한 사전교육을 실시하고, 자위소방대를 지휘반·진압반·대피유도반·구조구급반으로 편성하여 실제 재난 상황에 대비한 대응체",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207553,2026-06-12,2026,2026-06-14T02:17:35+09:00,ALL,재난/안전,URGENT,TRUE,RSS,100,URGENT_ALERT,SAFETY_ACTION
REAL-0593,"장애인기업종합지원센터-한국농아인스포츠연맹, 스포츠 분야 장애인 창업 활성화를 위한 업무협약 체결","장애인기업종합지원센터(이사장 박마루)는 한국농아인스포츠연맹(회장 이종학)과 6월 11일(목) 스포츠 분야 장애인 창업 및 기업활동 활성화를 위한 업무협약을 체결했다고 밝혔다.이번 협약은 청각장애 체육인을 대상으로 한 창업 지원과 스포츠 분야 장애인기업 육성, 수어 기반 정보접근성 강화 등을 통해 장애인의 사회참여와 경제활동 확대를 도모하기 위해 마련됐다.양 기관은 이번 협약을 통해 다음과 같은 분야에서 협력할 예정이다.○ 청각장애 체육인 대상 창업 교육·상담(컨설팅) 지원○ 창업 교육 콘텐츠의 청각장애인 정보접근성 강화○ 스포츠 관",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207552,2026-06-12,2026,2026-06-14T02:17:35+09:00,HEARING_IMPAIRED,취업/교육,MEDIUM,TRUE,RSS,87,VISUAL_GUIDE,ASSISTIVE_DEVICE|HEARING_IMPAIRED
REAL-0594,"제4회 6·10 한국뇌병변장애인권리증진의날 기념, 2026 KCPD 정책컨퍼런스 개최","뇌병변장애인 스토리텔러들의 “말, 말, 말”“이 딱딱한 AAC로 사람들을 웃기려면 피나는 노력이 있어야겠지만, 한번 배꼽 빠지게 웃겨보고 싶습니다. (홍성훈)“휠체어의 조이스틱을 움직이는 그 작은 손끝에서 저의 진짜 인생이 시작된 것입니다.” (신명철)“실망과 좌절 속에 머무르기보다, 변화하는 몸에 적응하며 살아갈 방법을 찾아가는 일이 더 중요합니다.” (최민경)“많은 이들이 단지 '뇌병변'이라는 진단명만으로 채용 기회조차 얻지 못하는 현실이 매우 안타깝습니다.” (최민지)“전동휠체어는 단순한 이동수단이 아니었다. 그것은 나의 몸과",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207537,2026-06-11,2026,2026-06-14T02:17:35+09:00,PHYSICAL_IMPAIRED,보조기기,LOW,TRUE,RSS,97,BAND_NOTIFICATION,ASSISTIVE_DEVICE
REAL-0595,2026년도 '제18회 서울특별시 발달장애인 자기권리주장대회' 개최,"서울지적장애인자립지원센터는 오는 7월 9일(목) 여의도 이룸센터에서 2026년도 ‘제18회 서울특별시 발달장애인 자기권리주장대회’를 개최한다. 본 대회는 누리홀에서 학생부(오전 10시), 일반부(오후 1시)로 나누어 진행된다.5월 12일(화)부터 6월 8일(월)까지 13세 이상의 서울시 거주 발달장애인을 대상으로 신청을 받았으며, 학생부 11명과 일반부 29명으로 총 40명이 다양한 발표 주제로 지원했다.대회 방식은 ‘권리’와 관련된 자유주제로 제한된 발표시간 3분 내에 원고 내용을 발표하고 2분간의 심사위원 질의응답으로 진행된다.",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207534,2026-06-11,2026,2026-06-14T02:17:35+09:00,ALL,지원사업/모집,HIGH,TRUE,RSS,98,IMPORTANT_ALERT,GENERAL
REAL-0596,경기도농아인스포츠연맹회장배 게이트볼대회 성황리 개최,"장애인신문·웰페어뉴스=양원준 기자 |지난 5월 28일 수원시 여기산게이트볼장에서 경기도농아인스포츠연맹 회장배 제11회 경기도농아인게이트볼대회가 개최되었다. 이번 대회에는 선수 110여명, 총 14개 팀이 출전하여 그동안 갈고 닦은 기량을 마음껏 펼쳤다.개회식에는 경기도장애인체육회 백경열 사무처장, 수원시장애인체육회 김종환 수석부회장, 한국농아인스포츠연맹 이종학 회장, 수원시장애인게이트볼연맹 강세순 회장, 안성시게이트볼협회 윤동섭 회장, 경기도농아인협회 이상국 회장 등 많은 내빈이 참석하여 경기도 농아인 선수들을 격려하였다.경기도농아",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207525,2026-06-10,2026,2026-06-14T02:17:35+09:00,ALL,일반뉴스,LOW,TRUE,RSS,43,NEWS_REFERENCE,GENERAL
REAL-0597,밀알복지재단이 첫 산책을 응원합니다!장애아동 유모차 지원사업 ‘산책’ 대상자 모집,"장애인신문·웰페어뉴스=양원준 기자 |밀알복지재단이 2026년 장애아동 유모차 지원사업 ‘산책’ 대상자를 모집한다.장애아동 유모차 지원사업 ‘산책’은 맞춤형 유모차를 지원해 중증 장애아동의 물리적 이동 제약을 줄이고 건강한 성장을 돕기 위해 마련된 사업이다. 안전하고 편리한 이동 환경을 조성함으로써 양육자의 돌봄 부담을 덜고 가족의 안정을 지원하는 것이 목적이다.지원 대상은 전국의 중증 장애아동 500명으로, 신장 115cm 이하·체중 25kg 이하(의료기기 포함 최대 40kg)의 아동이다.지원되는 맞춤형 유모차는 장애아동의 신체적",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207521,2026-06-10,2026,2026-06-14T02:17:35+09:00,ALL,지원사업/모집,HIGH,TRUE,RSS,86,IMPORTANT_ALERT,GENERAL
REAL-0598,‘사단법인 대한장애인컬링협회 – 애플라인드스포츠’ 업무협약 체결,"장애인신문·웰페어뉴스=양원준 기자 |사단법인 대한장애인컬링협회(회장 윤경선)는 지난 6월 8일, 국내 대표 스포츠 브랜드인 ‘애플라인드스포츠’(대표 홍연기)와 장애인 체육 발전과 장애인 컬링 활성화를 위한 전략적 업무협약(MOU)을 체결했다고 밝혔다. 이번 협약은 지난 수년간 이어져 온 양 기관의 긴밀한 협력 관계를 더욱 공고히 하고, 향후 4년간 장애인 선수들이 최고의 환경에서 훈련하고 경기에 집중할 수 있는 안정적인 토대를 마련하기 위해 추진되었다.애플라인드스포츠는 그간 대한장애인컬링협회의 다양한 사업과 선수들의 훈련을 위해 꾸",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207520,2026-06-10,2026,2026-06-14T02:17:35+09:00,ALL,일반뉴스,LOW,TRUE,RSS,47,NEWS_REFERENCE,GENERAL
REAL-0599,2026년 서울시 약자와의 동행 공모사업 강남장애인복지관 ‘다(多)정 도슨트 : 우리들의 이야기’운영,"장애인신문·웰페어뉴스=양원준 기자 |사회복지법인 대한불교조계종 봉은(원명스님) 산하 강남장애인복지관(관장 은윤태)은 서울시 약자와의 동행 공모사업의 일환으로 장애인의 문화예술 참여 기회 확대와 사회참여 증진을 위한 문화예술교육 프로그램 ‘다정 도슨트-우리들의 이야기’를 운영한다.‘다정 도슨트-우리들의 이야기’는 장애인이 전문적인 문화예술교육을 통해 창작 역량을 향상시키고, 자신이 제작한 작품을 지역사회에 전시하며 직접 소개할 수 있도록 지원하는 문화예술 프로그램이다.이번 사업은 장애인의 문화예술 향유권을 확대하고, 창작 활동을 통해",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207517,2026-06-10,2026,2026-06-14T02:17:35+09:00,ALL,일반뉴스,LOW,TRUE,RSS,47,NEWS_REFERENCE,GENERAL
REAL-0600,"한국장애인보건의료협의회-대구가톨릭대학교 의과대학·간호대학, 장애인 건강권 교육 활성화를 위한 업무협약 체결","장애인신문·웰페어뉴스=양원준 기자 |사단법인 한국장애인보건의료협의회(회장 임재영·이사장 박종혁)는 지난 6월 4일 충북대학교 의과대학 2호관 411호 소회의실에서 대구가톨릭대학교 의과대학·간호대학과 「장애인 건강권 교육 활성화를 위한 업무협약(MOU)」을 체결했다.이번 협약은 장애인에 대한 이해 증진과 권익 향상, 예비 보건의료인의 장애 감수성 함양, 장애인 관련 교육 활성화를 목적으로 마련됐다. 양 기관은 상호 협력을 통해 장애인 건강권 분야의 교육·연구 기반을 함께 구축하기로 했다.협약식에는 한국장애인보건의료협의회 박종혁 이사장",웰페어뉴스,https://www.welfarenews.net/news/articleView.html?idxno=207516,2026-06-10,2026,2026-06-14T02:17:35+09:00,ALL,의료/건강,MEDIUM,TRUE,RSS,68,RESEARCH_REFERENCE,GENERAL
